word,tag,p
suete,JJ,0.2180746561886051
suets,NNS,0.007858546168958742
suety,VBP,0.03143418467583497
sugan,JJ,0.2180746561886051
sugar,NN,0.618860510805501
sughs,NNS,0.007858546168958742
sugos,VBP,0.03143418467583497
suhur,JJ,0.2180746561886051
suids,NNS,0.007858546168958742
suing,VBG,0.0137524557956778
suint,NN,0.618860510805501
suite,NN,0.618860510805501
suits,NNS,0.007858546168958742
sujee,VBP,0.03143418467583497
sukhs,JJ,0.2180746561886051
sukuk,NN,0.618860510805501
sulci,NN,0.618860510805501
sulfa,NN,0.618860510805501
sulfo,NN,0.618860510805501
sulks,NNS,0.007858546168958742
sulky,VBP,0.03143418467583497
sully,RB,0.023575638506876228
sulph,JJ,0.2180746561886051
sulus,JJ,0.2180746561886051
sumac,NN,0.618860510805501
sumis,NN,0.618860510805501
summa,NN,0.618860510805501
sumos,NN,0.618860510805501
sumph,NN,0.618860510805501
sumps,NNS,0.007858546168958742
sunis,VBP,0.03143418467583497
sunks,NNS,0.007858546168958742
sunna,VBP,0.03143418467583497
sunns,JJ,0.2180746561886051
sunny,JJ,0.2180746561886051
sunup,NN,0.618860510805501
super,NN,0.618860510805501
supes,VBZ,0.003929273084479371
supra,JJ,0.2180746561886051
surah,JJ,0.2180746561886051
sural,JJ,0.2180746561886051
suras,NNS,0.007858546168958742
surat,VBP,0.03143418467583497
surds,NNS,0.007858546168958742
sured,VBD,0.01768172888015717
surer,JJR,0.005893909626719057
sures,NNS,0.007858546168958742
surfs,VBP,0.03143418467583497
surfy,JJ,0.2180746561886051
surge,NN,0.618860510805501
surgy,VBD,0.01768172888015717
surly,JJ,0.2180746561886051
surra,NN,0.618860510805501
sused,VBD,0.01768172888015717
suses,NNS,0.007858546168958742
sushi,JJ,0.2180746561886051
susus,NN,0.618860510805501
sutor,NN,0.618860510805501
sutra,JJ,0.2180746561886051
sutta,NN,0.618860510805501
swabs,NNS,0.007858546168958742
swack,VBP,0.03143418467583497
swads,JJ,0.2180746561886051
swage,NN,0.618860510805501
swags,NNS,0.007858546168958742
swail,VBP,0.03143418467583497
swain,JJ,0.2180746561886051
swale,JJ,0.2180746561886051
swaly,NN,0.618860510805501
swami,NN,0.618860510805501
swamp,NN,0.618860510805501
swamy,NN,0.618860510805501
swang,VBD,0.01768172888015717
swank,JJ,0.2180746561886051
swans,NNS,0.007858546168958742
swaps,VBP,0.03143418467583497
swapt,JJ,0.2180746561886051
sward,NN,0.618860510805501
sware,NN,0.618860510805501
swarf,JJ,0.2180746561886051
swarm,JJ,0.2180746561886051
swart,NN,0.618860510805501
swash,NN,0.618860510805501
swath,NN,0.618860510805501
swats,NNS,0.007858546168958742
swayl,VBP,0.03143418467583497
sways,NNS,0.007858546168958742
sweal,VBP,0.03143418467583497
swear,JJ,0.2180746561886051
sweat,NN,0.618860510805501
swede,VBP,0.03143418467583497
sweed,VBN,0.0137524557956778
sweel,JJ,0.2180746561886051
sweep,JJ,0.2180746561886051
sweer,NN,0.618860510805501
swees,NNS,0.007858546168958742
sweet,VBP,0.03143418467583497
sweir,JJ,0.2180746561886051
swell,NN,0.618860510805501
swelt,NN,0.618860510805501
swept,VBD,0.01768172888015717
swerf,JJ,0.2180746561886051
sweys,NN,0.618860510805501
swies,NNS,0.007858546168958742
swift,VBP,0.03143418467583497
swigs,NNS,0.007858546168958742
swile,VBP,0.03143418467583497
swill,NN,0.618860510805501
swims,NNS,0.007858546168958742
swine,VBP,0.03143418467583497
swing,VBG,0.0137524557956778
swink,NN,0.618860510805501
swipe,NN,0.618860510805501
swire,NN,0.618860510805501
swirl,JJ,0.2180746561886051
swish,JJ,0.2180746561886051
swiss,JJ,0.2180746561886051
swith,NN,0.618860510805501
swits,NNS,0.007858546168958742
swive,JJ,0.2180746561886051
swizz,NN,0.618860510805501
swobs,NN,0.618860510805501
swole,NN,0.618860510805501
swoln,NN,0.618860510805501
swoon,NN,0.618860510805501
swoop,NN,0.618860510805501
swops,VBZ,0.003929273084479371
swopt,JJ,0.2180746561886051
sword,NN,0.618860510805501
swore,NN,0.618860510805501
sworn,JJ,0.2180746561886051
swots,NNS,0.007858546168958742
swoun,VBP,0.03143418467583497
swung,JJ,0.2180746561886051
sybbe,NN,0.618860510805501
sybil,NN,0.618860510805501
syboe,NN,0.618860510805501
sybow,NN,0.618860510805501
sycee,NN,0.618860510805501
syces,NNS,0.007858546168958742
sycon,VBP,0.03143418467583497
syens,NNS,0.007858546168958742
syker,NN,0.618860510805501
sykes,NNS,0.007858546168958742
sylis,VBP,0.03143418467583497
sylph,JJ,0.2180746561886051
sylva,NN,0.618860510805501
symar,NN,0.618860510805501
synch,JJ,0.2180746561886051
syncs,JJ,0.2180746561886051
synds,NNS,0.007858546168958742
syned,VBN,0.0137524557956778
synes,NNS,0.007858546168958742
synod,RBR,0.0019646365422396855
synth,JJ,0.2180746561886051
syped,VBD,0.01768172888015717
sypes,NNS,0.007858546168958742
syphs,JJ,0.2180746561886051
syrah,JJ,0.2180746561886051
syren,NN,0.618860510805501
syrup,NN,0.618860510805501
sysop,VBD,0.01768172888015717
sythe,JJ,0.2180746561886051
syver,NN,0.618860510805501
taals,NNS,0.007858546168958742
taata,VBP,0.03143418467583497
tabby,JJ,0.2180746561886051
taber,NN,0.618860510805501
tabes,NNS,0.007858546168958742
tabid,VBP,0.03143418467583497
tabis,JJ,0.2180746561886051
tabla,NN,0.618860510805501
table,JJ,0.2180746561886051
taboo,JJ,0.2180746561886051
tabor,NN,0.618860510805501
tabun,NN,0.618860510805501
tabus,JJ,0.2180746561886051
tacan,JJ,0.2180746561886051
taces,NNS,0.007858546168958742
tacet,VBP,0.03143418467583497
tache,NN,0.618860510805501
tacho,NN,0.618860510805501
tachs,NN,0.618860510805501
tacit,NN,0.618860510805501
tacks,NNS,0.007858546168958742
tacky,JJ,0.2180746561886051
tacos,JJ,0.2180746561886051
tacts,NNS,0.007858546168958742
taels,NNS,0.007858546168958742
taffy,VBP,0.03143418467583497
tafia,JJ,0.2180746561886051
taggy,JJ,0.2180746561886051
tagma,NN,0.618860510805501
tahas,NN,0.618860510805501
tahrs,NN,0.618860510805501
taiga,NN,0.618860510805501
taigs,NNS,0.007858546168958742
taiko,VBP,0.03143418467583497
tails,NNS,0.007858546168958742
tains,NNS,0.007858546168958742
taint,VBP,0.03143418467583497
taira,JJ,0.2180746561886051
taish,JJ,0.2180746561886051
taits,NNS,0.007858546168958742
tajes,VBP,0.03143418467583497
takas,NN,0.618860510805501
taken,VBN,0.0137524557956778
taker,NN,0.618860510805501
takes,VBZ,0.003929273084479371
takhi,JJ,0.2180746561886051
takin,JJ,0.2180746561886051
takis,NN,0.618860510805501
takky,NN,0.618860510805501
talak,NN,0.618860510805501
talaq,NN,0.618860510805501
talar,JJ,0.2180746561886051
talas,NNS,0.007858546168958742
talcs,VBP,0.03143418467583497
talcy,JJ,0.2180746561886051
talea,NN,0.618860510805501
taler,NN,0.618860510805501
tales,NNS,0.007858546168958742
talks,NNS,0.007858546168958742
talky,VBP,0.03143418467583497
talls,NNS,0.007858546168958742
tally,RB,0.023575638506876228
talma,VBP,0.03143418467583497
talon,NN,0.618860510805501
talpa,NN,0.618860510805501
taluk,NN,0.618860510805501
talus,CC,0.0019646365422396855
tamal,JJ,0.2180746561886051
tamed,JJ,0.2180746561886051
tamer,NN,0.618860510805501
tames,NNS,0.007858546168958742
tamin,VBP,0.03143418467583497
tamis,JJ,0.2180746561886051
tammy,NN,0.618860510805501
tamps,NNS,0.007858546168958742
tanas,VBP,0.03143418467583497
tanga,JJ,0.2180746561886051
tangi,NN,0.618860510805501
tango,NN,0.618860510805501
tangs,NNS,0.007858546168958742
tangy,VBP,0.03143418467583497
tanhs,JJ,0.2180746561886051
tanka,NN,0.618860510805501
tanks,NNS,0.007858546168958742
tanky,VBP,0.03143418467583497
tanna,JJ,0.2180746561886051
tansy,NN,0.618860510805501
tanti,NN,0.618860510805501
tanto,IN,0.009823182711198428
tanty,NN,0.618860510805501
tapas,NN,0.618860510805501
taped,VBD,0.01768172888015717
tapen,JJ,0.2180746561886051
taper,NN,0.618860510805501
tapes,NNS,0.007858546168958742
tapet,VBP,0.03143418467583497
tapir,JJ,0.2180746561886051
tapis,NN,0.618860510805501
tappa,NN,0.618860510805501
tapus,NN,0.618860510805501
taras,NNS,0.007858546168958742
tardo,VBP,0.03143418467583497
tardy,JJ,0.2180746561886051
tared,JJ,0.2180746561886051
tares,NNS,0.007858546168958742
targa,VBP,0.03143418467583497
targe,NN,0.618860510805501
tarns,NNS,0.007858546168958742
taroc,VBP,0.03143418467583497
tarok,JJ,0.2180746561886051
taros,NNS,0.007858546168958742
tarot,VBP,0.03143418467583497
tarps,JJ,0.2180746561886051
tarre,NN,0.618860510805501
tarry,NN,0.618860510805501
tarsi,NN,0.618860510805501
tarts,VBZ,0.003929273084479371
tarty,NN,0.618860510805501
tasar,NN,0.618860510805501
tased,VBD,0.01768172888015717
taser,NN,0.618860510805501
tases,NNS,0.007858546168958742
tasks,VBP,0.03143418467583497
tassa,JJ,0.2180746561886051
tasse,NN,0.618860510805501
tasso,NN,0.618860510805501
taste,NN,0.618860510805501
tasty,JJ,0.2180746561886051
tatar,NN,0.618860510805501
tater,NN,0.618860510805501
tates,VBZ,0.003929273084479371
taths,NNS,0.007858546168958742
tatie,IN,0.009823182711198428
tatou,JJ,0.2180746561886051
tatts,NN,0.618860510805501
tatty,NN,0.618860510805501
tatus,NN,0.618860510805501
taube,NN,0.618860510805501
tauld,NN,0.618860510805501
taunt,NN,0.618860510805501
tauon,NN,0.618860510805501
taupe,NN,0.618860510805501
tauts,NNS,0.007858546168958742
tavah,VBP,0.03143418467583497
tavas,JJ,0.2180746561886051
taver,NN,0.618860510805501
tawai,NN,0.618860510805501
tawas,NN,0.618860510805501
tawed,VBN,0.0137524557956778
tawer,JJR,0.005893909626719057
tawie,JJ,0.2180746561886051
tawny,NN,0.618860510805501
tawse,NN,0.618860510805501
tawts,NN,0.618860510805501
taxed,VBD,0.01768172888015717
taxer,JJ,0.2180746561886051
taxes,NNS,0.007858546168958742
taxis,VBP,0.03143418467583497
taxol,JJ,0.2180746561886051
taxon,NN,0.618860510805501
taxor,NN,0.618860510805501
taxus,NN,0.618860510805501
tayra,NN,0.618860510805501
tazza,NN,0.618860510805501
tazze,NN,0.618860510805501
teach,NN,0.618860510805501
teade,VBD,0.01768172888015717
teads,NNS,0.007858546168958742
teaed,VB,0.015717092337917484
teaks,NNS,0.007858546168958742
teals,NNS,0.007858546168958742
teams,VBP,0.03143418467583497
tears,NNS,0.007858546168958742
teary,JJ,0.2180746561886051
tease,NN,0.618860510805501
teats,NNS,0.007858546168958742
teaze,VBP,0.03143418467583497
techs,JJ,0.2180746561886051
techy,NN,0.618860510805501
tecta,NN,0.618860510805501
teddy,NN,0.618860510805501
teels,NNS,0.007858546168958742
teems,VBP,0.03143418467583497
teend,JJ,0.2180746561886051
teene,NN,0.618860510805501
teens,NNS,0.007858546168958742
teeny,VBP,0.03143418467583497
teers,NNS,0.007858546168958742
teeth,VBP,0.03143418467583497
teffs,NNS,0.007858546168958742
teggs,VBP,0.03143418467583497
tegua,JJ,0.2180746561886051
tegus,NN,0.618860510805501
tehrs,NN,0.618860510805501
teiid,NN,0.618860510805501
teils,NNS,0.007858546168958742
teind,VBP,0.03143418467583497
teins,NNS,0.007858546168958742
telae,VB,0.015717092337917484
telco,NN,0.618860510805501
teles,NNS,0.007858546168958742
telex,VBP,0.03143418467583497
telia,JJ,0.2180746561886051
telic,JJ,0.2180746561886051
tells,NNS,0.007858546168958742
telly,RB,0.023575638506876228
teloi,VBP,0.03143418467583497
telos,NN,0.618860510805501
temed,VBN,0.0137524557956778
temes,NNS,0.007858546168958742
tempi,JJ,0.2180746561886051
tempo,JJ,0.2180746561886051
temps,NNS,0.007858546168958742
tempt,JJ,0.2180746561886051
temse,JJ,0.2180746561886051
tench,NN,0.618860510805501
tends,VBZ,0.003929273084479371
tendu,JJ,0.2180746561886051
tenes,NNS,0.007858546168958742
tenet,NN,0.618860510805501
tenge,NN,0.618860510805501
tenia,NN,0.618860510805501
tenne,NN,0.618860510805501
tenno,NN,0.618860510805501
tenny,NN,0.618860510805501
tenon,NN,0.618860510805501
tenor,NN,0.618860510805501
tense,JJ,0.2180746561886051
tenth,NN,0.618860510805501
tents,NNS,0.007858546168958742
tenty,JJ,0.2180746561886051
tenue,NN,0.618860510805501
tepal,JJ,0.2180746561886051
tepas,NN,0.618860510805501
tepee,NN,0.618860510805501
tepid,JJ,0.2180746561886051
tepoy,NN,0.618860510805501
terai,NN,0.618860510805501
teras,NNS,0.007858546168958742
terce,VBP,0.03143418467583497
terek,JJ,0.2180746561886051
teres,NNS,0.007858546168958742
terfe,VBP,0.03143418467583497
terfs,JJ,0.2180746561886051
terga,NN,0.618860510805501
terms,NNS,0.007858546168958742
terne,JJ,0.2180746561886051
terns,NNS,0.007858546168958742
terra,NN,0.618860510805501
terry,VBP,0.03143418467583497
terse,NN,0.618860510805501
terts,NNS,0.007858546168958742
tesla,VBP,0.03143418467583497
testa,JJ,0.2180746561886051
teste,NN,0.618860510805501
tests,NNS,0.007858546168958742
testy,VBP,0.03143418467583497
tetes,NNS,0.007858546168958742
teths,NNS,0.007858546168958742
tetra,JJ,0.2180746561886051
tetri,NNS,0.007858546168958742
teuch,JJ,0.2180746561886051
teugh,IN,0.009823182711198428
tewed,VBN,0.0137524557956778
tewel,NN,0.618860510805501
tewit,NN,0.618860510805501
texas,NN,0.618860510805501
texes,NNS,0.007858546168958742
texts,VBP,0.03143418467583497
thack,NN,0.618860510805501
thagi,NN,0.618860510805501
thaim,NN,0.618860510805501
thale,NN,0.618860510805501
thali,NN,0.618860510805501
thana,NN,0.618860510805501
thane,NN,0.618860510805501
thang,VBD,0.01768172888015717
thank,JJ,0.2180746561886051
thans,NNS,0.007858546168958742
thanx,VBP,0.03143418467583497
tharm,JJ,0.2180746561886051
thars,NNS,0.007858546168958742
thaws,VBP,0.03143418467583497
thawy,JJ,0.2180746561886051
thebe,NN,0.618860510805501
theca,NNS,0.007858546168958742
theed,VBP,0.03143418467583497
theek,JJ,0.2180746561886051
thees,NNS,0.007858546168958742
theft,VBD,0.01768172888015717
thegn,JJ,0.2180746561886051
theic,NN,0.618860510805501
thein,VBP,0.03143418467583497
their,PRP$,0.0019646365422396855
thelf,NN,0.618860510805501
thema,NN,0.618860510805501
theme,NN,0.618860510805501
thens,VBZ,0.003929273084479371
theow,IN,0.009823182711198428
there,EX,0.0
therm,JJ,0.2180746561886051
these,DT,0.003929273084479371
thesp,JJ,0.2180746561886051
theta,NN,0.618860510805501
thete,JJ,0.2180746561886051
thews,NNS,0.007858546168958742
thewy,VBP,0.03143418467583497
thick,JJ,0.2180746561886051
thief,NN,0.618860510805501
thigh,JJ,0.2180746561886051
thigs,NNS,0.007858546168958742
thilk,NN,0.618860510805501
thill,VBP,0.03143418467583497
thine,JJ,0.2180746561886051
thing,NN,0.618860510805501
think,NN,0.618860510805501
thins,VBZ,0.003929273084479371
thiol,JJ,0.2180746561886051
third,JJ,0.2180746561886051
thirl,NN,0.618860510805501
thoft,JJ,0.2180746561886051
thole,NN,0.618860510805501
tholi,NN,0.618860510805501
thong,JJ,0.2180746561886051
thorn,JJ,0.2180746561886051
thoro,NN,0.618860510805501
thorp,VBP,0.03143418467583497
those,DT,0.003929273084479371
thous,JJ,0.2180746561886051
thowl,NN,0.618860510805501
thrae,NN,0.618860510805501
thraw,JJ,0.2180746561886051
three,CD,0.0
threw,VBD,0.01768172888015717
thrid,JJ,0.2180746561886051
thrip,NN,0.618860510805501
throb,NN,0.618860510805501
throe,NN,0.618860510805501
throw,NN,0.618860510805501
thrum,NN,0.618860510805501
thuds,NN,0.618860510805501
thugs,NNS,0.007858546168958742
thuja,VBP,0.03143418467583497
thumb,JJ,0.2180746561886051
thump,NN,0.618860510805501
thunk,NN,0.618860510805501
thurl,NN,0.618860510805501
thuya,NN,0.618860510805501
thyme,NN,0.618860510805501
thymi,NN,0.618860510805501
thymy,NN,0.618860510805501
tians,NNS,0.007858546168958742
tiara,VBP,0.03143418467583497
tiars,NNS,0.007858546168958742
tibia,JJ,0.2180746561886051
tical,JJ,0.2180746561886051
ticca,NN,0.618860510805501
ticed,VBD,0.01768172888015717
tices,NNS,0.007858546168958742
tichy,JJ,0.2180746561886051
ticks,NNS,0.007858546168958742
ticky,VBP,0.03143418467583497
tidal,JJ,0.2180746561886051
tiddy,NN,0.618860510805501
tided,VBD,0.01768172888015717
tides,NNS,0.007858546168958742
tiers,NNS,0.007858546168958742
tiffs,NNS,0.007858546168958742
tifos,VBP,0.03143418467583497
tifts,NNS,0.007858546168958742
tiger,NN,0.618860510805501
tiges,NNS,0.007858546168958742
tight,VBD,0.01768172888015717
tigon,NN,0.618860510805501
tikas,NN,0.618860510805501
tikes,NNS,0.007858546168958742
tikis,VBP,0.03143418467583497
tikka,JJ,0.2180746561886051
tilak,NN,0.618860510805501
tilde,NN,0.618860510805501
tiled,VBD,0.01768172888015717
tiler,NN,0.618860510805501
tiles,NNS,0.007858546168958742
tills,VBZ,0.003929273084479371
tilly,RB,0.023575638506876228
tilth,JJ,0.2180746561886051
tilts,NNS,0.007858546168958742
timbo,NN,0.618860510805501
timed,VBD,0.01768172888015717
timer,JJ,0.2180746561886051
times,NNS,0.007858546168958742
timid,JJ,0.2180746561886051
timon,JJ,0.2180746561886051
timps,NNS,0.007858546168958742
tinas,VBP,0.03143418467583497
tinct,JJ,0.2180746561886051
tinds,NNS,0.007858546168958742
tinea,NN,0.618860510805501
tined,VBD,0.01768172888015717
tines,NNS,0.007858546168958742
tinge,NN,0.618860510805501
tings,NNS,0.007858546168958742
tinks,NNS,0.007858546168958742
tinny,JJ,0.2180746561886051
tints,NNS,0.007858546168958742
tinty,JJ,0.2180746561886051
tipis,NN,0.618860510805501
tippy,JJ,0.2180746561886051
tipsy,NN,0.618860510805501
tired,VBD,0.01768172888015717
tires,NNS,0.007858546168958742
tirls,JJ,0.2180746561886051
tiros,NNS,0.007858546168958742
tirrs,VBP,0.03143418467583497
titan,JJ,0.2180746561886051
titch,NN,0.618860510805501
titer,NN,0.618860510805501
tithe,NN,0.618860510805501
titis,NN,0.618860510805501
title,NN,0.618860510805501
titre,NN,0.618860510805501
titty,JJ,0.2180746561886051
titup,NN,0.618860510805501
tiyin,NN,0.618860510805501
tiyns,NN,0.618860510805501
tizes,VBZ,0.003929273084479371
tizzy,JJ,0.2180746561886051
toads,NNS,0.007858546168958742
toady,JJ,0.2180746561886051
toast,NN,0.618860510805501
toaze,NN,0.618860510805501
tocks,NNS,0.007858546168958742
tocky,VBP,0.03143418467583497
tocos,NNS,0.007858546168958742
today,NN,0.618860510805501
todde,VBP,0.03143418467583497
toddy,JJ,0.2180746561886051
toeas,JJ,0.2180746561886051
toffs,NNS,0.007858546168958742
toffy,VBP,0.03143418467583497
tofts,NNS,0.007858546168958742
tofus,VBP,0.03143418467583497
togae,JJ,0.2180746561886051
togas,NN,0.618860510805501
toged,VBD,0.01768172888015717
toges,NNS,0.007858546168958742
togue,VBP,0.03143418467583497
tohos,NN,0.618860510805501
toile,NN,0.618860510805501
toils,NNS,0.007858546168958742
toing,VBG,0.0137524557956778
toise,NN,0.618860510805501
toits,NNS,0.007858546168958742
tokay,VBP,0.03143418467583497
toked,VBN,0.0137524557956778
token,JJ,0.2180746561886051
toker,NN,0.618860510805501
tokes,NNS,0.007858546168958742
tokos,VBP,0.03143418467583497
tolan,JJ,0.2180746561886051
tolar,JJ,0.2180746561886051
tolas,NNS,0.007858546168958742
toled,VBD,0.01768172888015717
toles,NNS,0.007858546168958742
tolls,NNS,0.007858546168958742
tolly,RB,0.023575638506876228
tolts,NNS,0.007858546168958742
tolus,CC,0.0019646365422396855
tolyl,JJ,0.2180746561886051
toman,NN,0.618860510805501
tombs,VBZ,0.003929273084479371
tomes,NNS,0.007858546168958742
tomia,JJ,0.2180746561886051
tommy,JJ,0.2180746561886051
tomos,NNS,0.007858546168958742
tonal,JJ,0.2180746561886051
tondi,NN,0.618860510805501
tondo,NN,0.618860510805501
toned,VBD,0.01768172888015717
toner,JJR,0.005893909626719057
tones,NNS,0.007858546168958742
toney,VBP,0.03143418467583497
tonga,JJ,0.2180746561886051
tongs,NNS,0.007858546168958742
tonic,JJ,0.2180746561886051
tonka,JJ,0.2180746561886051
tonks,NNS,0.007858546168958742
tonne,VBP,0.03143418467583497
tonus,NN,0.618860510805501
tools,NNS,0.007858546168958742
tooms,VBP,0.03143418467583497
toons,NNS,0.007858546168958742
tooth,CC,0.0019646365422396855
toots,NNS,0.007858546168958742
topaz,VBP,0.03143418467583497
toped,VBN,0.0137524557956778
topee,NN,0.618860510805501
topek,NN,0.618860510805501
toper,IN,0.009823182711198428
topes,NNS,0.007858546168958742
tophe,VBP,0.03143418467583497
tophi,JJ,0.2180746561886051
tophs,NN,0.618860510805501
topic,NN,0.618860510805501
topis,NN,0.618860510805501
topoi,NN,0.618860510805501
topos,NN,0.618860510805501
toppy,JJ,0.2180746561886051
toque,NN,0.618860510805501
torah,NN,0.618860510805501
toran,NN,0.618860510805501
toras,NNS,0.007858546168958742
torch,VBP,0.03143418467583497
torcs,JJ,0.2180746561886051
tores,NNS,0.007858546168958742
toric,JJ,0.2180746561886051
torii,NN,0.618860510805501
toros,NNS,0.007858546168958742
torot,VBP,0.03143418467583497
torrs,JJ,0.2180746561886051
torse,NN,0.618860510805501
torsi,NN,0.618860510805501
torsk,NN,0.618860510805501
torso,NN,0.618860510805501
torta,NN,0.618860510805501
torte,NN,0.618860510805501
torts,NNS,0.007858546168958742
torus,VBP,0.03143418467583497
tosas,NNS,0.007858546168958742
tosed,VBN,0.0137524557956778
toses,NNS,0.007858546168958742
toshy,JJ,0.2180746561886051
tossy,JJ,0.2180746561886051
total,NN,0.618860510805501
toted,VBD,0.01768172888015717
totem,NN,0.618860510805501
toter,NN,0.618860510805501
totes,VBZ,0.003929273084479371
totty,RB,0.023575638506876228
touch,JJ,0.2180746561886051
tough,JJ,0.2180746561886051
touks,NN,0.618860510805501
touns,NN,0.618860510805501
tours,NNS,0.007858546168958742
touse,VBP,0.03143418467583497
tousy,JJ,0.2180746561886051
touts,NNS,0.007858546168958742
touze,VBP,0.03143418467583497
touzy,NN,0.618860510805501
towed,VBN,0.0137524557956778
towel,NN,0.618860510805501
tower,NN,0.618860510805501
towie,NN,0.618860510805501
towns,NNS,0.007858546168958742
towny,VBP,0.03143418467583497
towse,JJ,0.2180746561886051
towsy,NN,0.618860510805501
towts,NN,0.618860510805501
towze,NN,0.618860510805501
towzy,NN,0.618860510805501
toxic,NN,0.618860510805501
toxin,NN,0.618860510805501
toyed,VBD,0.01768172888015717
toyer,NN,0.618860510805501
toyon,NN,0.618860510805501
toyos,NN,0.618860510805501
tozed,VBD,0.01768172888015717
tozes,NNS,0.007858546168958742
tozie,JJ,0.2180746561886051
trabs,JJ,0.2180746561886051
trace,NN,0.618860510805501
track,NN,0.618860510805501
tract,NN,0.618860510805501
trade,NN,0.618860510805501
trads,NNS,0.007858546168958742
tragi,VBP,0.03143418467583497
traik,JJ,0.2180746561886051
trail,NN,0.618860510805501
train,NN,0.618860510805501
trait,NN,0.618860510805501
tramp,NN,0.618860510805501
trams,NNS,0.007858546168958742
trank,VBD,0.01768172888015717
tranq,JJ,0.2180746561886051
trans,NNS,0.007858546168958742
trant,JJ,0.2180746561886051
trape,NN,0.618860510805501
traps,NNS,0.007858546168958742
trapt,VBP,0.03143418467583497
trash,JJ,0.2180746561886051
trass,NN,0.618860510805501
trats,NNS,0.007858546168958742
tratt,VBP,0.03143418467583497
trave,VBP,0.03143418467583497
trawl,JJ,0.2180746561886051
trayf,NN,0.618860510805501
trays,NNS,0.007858546168958742
tread,VBP,0.03143418467583497
treat,NN,0.618860510805501
treck,NN,0.618860510805501
treed,VBD,0.01768172888015717
treen,JJ,0.2180746561886051
trees,NNS,0.007858546168958742
trefa,VBP,0.03143418467583497
treif,JJ,0.2180746561886051
treks,NN,0.618860510805501
trema,NN,0.618860510805501
trems,VBZ,0.003929273084479371
trend,NN,0.618860510805501
tress,NN,0.618860510805501
trest,JJS,0.0019646365422396855
trets,NNS,0.007858546168958742
trews,VBP,0.03143418467583497
treyf,JJ,0.2180746561886051
treys,NNS,0.007858546168958742
triac,VBP,0.03143418467583497
triad,JJ,0.2180746561886051
trial,NN,0.618860510805501
tribe,NN,0.618860510805501
trice,NN,0.618860510805501
trick,NN,0.618860510805501
tride,NN,0.618860510805501
tried,VBD,0.01768172888015717
trier,JJR,0.005893909626719057
tries,NNS,0.007858546168958742
triff,VBP,0.03143418467583497
trigo,JJ,0.2180746561886051
trigs,NNS,0.007858546168958742
trike,IN,0.009823182711198428
trild,NN,0.618860510805501
trill,NN,0.618860510805501
trims,VBZ,0.003929273084479371
trine,JJ,0.2180746561886051
trins,NNS,0.007858546168958742
triol,VBP,0.03143418467583497
trior,JJ,0.2180746561886051
trios,NNS,0.007858546168958742
tripe,JJ,0.2180746561886051
trips,NNS,0.007858546168958742
tripy,VBP,0.03143418467583497
trist,JJ,0.2180746561886051
trite,JJ,0.2180746561886051
troad,NN,0.618860510805501
troak,NN,0.618860510805501
troat,NN,0.618860510805501
trock,NN,0.618860510805501
trode,NN,0.618860510805501
trods,NNS,0.007858546168958742
trogs,NNS,0.007858546168958742
trois,VBP,0.03143418467583497
troke,JJ,0.2180746561886051
troll,NN,0.618860510805501
tromp,NN,0.618860510805501
trona,NN,0.618860510805501
tronc,NN,0.618860510805501
trone,NN,0.618860510805501
tronk,NN,0.618860510805501
trons,NNS,0.007858546168958742
troop,VBP,0.03143418467583497
trooz,JJ,0.2180746561886051
trope,NN,0.618860510805501
troth,CC,0.0019646365422396855
trots,NNS,0.007858546168958742
trout,IN,0.009823182711198428
trove,NN,0.618860510805501
trows,NNS,0.007858546168958742
troys,VBP,0.03143418467583497
truce,JJ,0.2180746561886051
truck,NN,0.618860510805501
trued,VBN,0.0137524557956778
truer,NN,0.618860510805501
trues,NNS,0.007858546168958742
trugo,VBP,0.03143418467583497
trugs,NNS,0.007858546168958742
trull,VB,0.015717092337917484
truly,RB,0.023575638506876228
trump,JJ,0.2180746561886051
trunk,NN,0.618860510805501
truss,NN,0.618860510805501
trust,NN,0.618860510805501
truth,NN,0.618860510805501
tryer,NN,0.618860510805501
tryke,NN,0.618860510805501
tryma,NN,0.618860510805501
tryps,JJ,0.2180746561886051
tryst,NN,0.618860510805501
tsade,VBD,0.01768172888015717
tsadi,JJ,0.2180746561886051
tsars,NNS,0.007858546168958742
tsked,VBD,0.01768172888015717
tsuba,JJ,0.2180746561886051
tsubo,NN,0.618860510805501
tuans,NNS,0.007858546168958742
tuart,VBP,0.03143418467583497
tuath,NN,0.618860510805501
tubae,NN,0.618860510805501
tubal,JJ,0.2180746561886051
tubar,NN,0.618860510805501
tubas,NN,0.618860510805501
tubby,NN,0.618860510805501
tubed,VBD,0.01768172888015717
tuber,NNP,0.0019646365422396855
tubes,NNS,0.007858546168958742
tucks,NNS,0.007858546168958742
tufas,VBP,0.03143418467583497
tuffe,JJ,0.2180746561886051
tuffs,NNS,0.007858546168958742
tufts,NNS,0.007858546168958742
tufty,VBP,0.03143418467583497
tugra,NN,0.618860510805501
tuile,NN,0.618860510805501
tuina,NN,0.618860510805501
tuism,NN,0.618860510805501
tuktu,NN,0.618860510805501
tules,NNS,0.007858546168958742
tulip,VBP,0.03143418467583497
tulle,JJ,0.2180746561886051
tulpa,NN,0.618860510805501
tulsi,NN,0.618860510805501
tumid,NN,0.618860510805501
tummy,JJ,0.2180746561886051
tumor,NN,0.618860510805501
